LT218320.1,77133
KX620510.1,1980583
HE857661.1,77133
M86494.1,9917
KX755300.1,2025911
AC008512.8,9606
KC666745.1,77133
KY039425.1,9031
MF497028.1,34875
JF747618.1,77133
FR668308.1,100233
KT935302.1,1817992
LC016774.1,1590021
MG596702.1,2057272
CP011339.1,1638788
MN197791.1,9913
KY242481.1,2027314
MG596700.1,2057270
KY624530.1,77133
GQ889430.1,886802
AF029308.1,9606
JN868934.1,77133
JN032835.1,77133
AL356489.14,9606
KF009020.1,257465
AY667211.1,69296
AY770536.1,8469
MH683743.1,2557829
AB090021.1,82168
AY667209.1,9947
MH449472.1,9606
MK080157.1,9606
KM340690.1,77133
MF614103.1,30520
KF834989.1,1434921
MH683741.1,2557827
JX869241.1,167235
KC507853.1,356254
KY070176.1,45467
JF015855.1,77133
AY495455.1,27622
KT943751.1,154348
KM233416.1,30521
AJ429215.1,122221
MK972440.1,2528659
KC507851.1,356254
JQ629562.1,77133
KC733375.1,385678
FR648020.1,1211
LN561460.1,77133
JX869253.1,167235
FN668212.2,171953
KX269141.1,268291
KC507857.1,356254
JX869251.1,167235
MK069579.1,9606
MK069575.1,9606
MG569719.1,2055930
KR325013.1,77133
MN062677.1,2588785
KC507841.1,356254
MK930372.1,9606
MK069577.1,9606
JN479087.1,155900
KF668525.1,64680
HG802820.1,82168
KC507843.1,356254
GQ889463.1,886807
FR648036.1,1211
AJ429211.1,122219
JF488118.1,1010162
MK069569.1,9606
KC507845.1,356254
KT199101.1,526407
KY070178.1,123785
DQ256378.1,8475
MK069571.1,9606
JN632687.1,907742
JX222661.1,77133
KM163160.1,77133
JX069958.1,93163
GQ410313.1,77227
MG569709.1,2055912
HE999230.1,77133
FJ763786.1,686853
KY039415.1,9031
AP009552.1,449447
AY495459.1,258867
KP144795.1,64681
DQ200643.1,120965
JF488126.1,1010170
AY027824.1,155916
AB179668.1,77133
FJ763788.1,686872
U52707.1,30327
AY027822.1,155916
KT749815.1,9606
JF488124.1,1010168
MG844504.1,154535
U52705.1,30325
KY039405.1,9031
MG569717.1,2055925
JF261674.1,77133
EF667618.1,77133
KJ933866.1,1540896
AY532578.1,77133
MG569715.1,2055918
AY898733.1,305979
KX774423.1,391341
MH315647.1,77133
KY379874.1,1930130
MG569713.1,2055915
JX047289.1,99854
MN203703.1,9606
KY039419.1,9031
KY039417.1,9031
LT670883.1,317927
GQ126607.1,77133
MH553836.1,9606
MF143477.1,159327
GU935353.1,756667
LC065701.1,77133
JN183391.1,77133
GU981038.1,150090
DQ151551.1,9694
KX928002.1,1708747
HG802827.1,82168
KX937157.1,215611
KX269110.1,268291
MH553832.1,9606
MH111964.1,198431
EU880334.1,36313
KU683450.1,9606
JQ846022.1,30521
KC169939.1,1278133
KY348397.1,129216
MF143467.1,159325
HQ905329.1,77133
JF488116.1,1010160
KF440685.1,187014
JF488114.1,1010158
KC747659.1,257883
JQ026233.1,8469
KR733683.1,385678
AJ429209.1,185596
MF043393.1,57571
LC422569.1,77133
GU981036.1,150090
FN668374.2,221218
KX269116.1,268291
KY379884.1,1930140
KM341326.1,77133
KX932102.1,122219
KY379886.1,1930153
KF704718.1,120965
HQ529667.1,109478
KU886087.1,1920185
MK028743.1,9913
KY379878.1,1930136
KR154302.1,1804635
MK209102.1,2490572
MK589720.1,2528656
MK209096.1,1569322
KR154300.1,1804634
LC065711.1,77133
KY039433.1,9031
HG802834.1,82168
KY348381.1,156866
HQ529673.1,155916
KU683261.1,9606
JX454990.1,8469
HQ529675.1,155916
JX276368.1,412089
HG802780.1,82168
KF596593.1,77133
MF089227.1,77133
KU969755.1,77133
HQ176676.1,77133
KF704724.1,120965
KM335541.1,77133
HQ529677.1,155916
MN203705.1,9606
HG802812.1,82168
HG802786.1,82168
KM199849.1,109478
DQ283440.1,57571
KY379882.1,1930152
KY677793.1,47562
HG802810.1,82168
KM178744.1,77133
AY178629.1,222863
JX287433.1,280003
HG802792.1,82168
MG397041.1,385971
KM179662.1,77133
KY348385.1,156861
KJ680321.1,204965
KR326094.1,77133
KY348383.1,156866
KT283986.1,120965
HQ622801.1,61853
MF143479.1,159332
GQ464310.1,30521
AY016704.1,58176
JF966197.1,55534
KM310926.1,77133
KF973741.1,77133
KC496426.1,77133
FR694649.1,8467
KF724151.1,176192
GU305732.1,77133
MF629807.1,2025653
GQ464302.1,30521
GQ464304.1,30521
AY680240.1,302542
KY942751.1,77133
KM318393.1,77133
KX758338.1,89462
EU809939.1,204968
KC496422.1,77133
MF143491.1,59463
KR324037.1,77133
JN632605.1,9906
CP011304.1,1641812
KX758336.1,89462
KU683279.1,9606
MH753652.1,9031
JN477190.1,155900
KC666345.1,77133
MG844499.1,154535
JX287439.1,280003
MN062679.1,2588787
KR317017.1,77133
LC065690.1,77133
MN207475.1,2598101
HG802802.1,82168
AY016716.1,58176
JF488099.1,1010143
JQ507729.1,77133
AY016710.1,58176
HQ176696.1,77133
MG844476.1,154535
KX381364.1,124751
AF348081.1,150090
KC666355.1,77133
JN941792.1,77133
JQ923544.1,77133
JQ500286.1,77133
MN115376.1,9606
MG844478.1,154535
KT935303.1,1817992
MG596684.1,2057254
MH423715.1,9913
KY456976.1,77133
KR872398.1,1739127
MH449453.1,9606
MN197787.1,9913
AB090024.1,74930
MN197789.1,9913
AC097526.3,9606
MN207479.1,2598105
KM319712.1,77133
MN207477.1,2598100
MF973066.1,30521
KU867947.1,1672147
JX454972.1,8469
MN062661.1,2588792
HQ622793.1,9590
KU867945.1,1672123
KC507846.1,356254
AF263232.1,124756
EU354783.1,77133
AY495493.1,258936
KC507848.1,356254
HQ622791.1,9590
KU635445.1,77133
AJ401114.1,129157
EU368414.1,77133
AY227536.1,226697
AF263215.1,27622
KX381312.1,124751
KP686736.1,77133
JN473958.1,155900
KM020005.1,1521541
KP100054.1,202460
KM020003.1,1521539
MN062675.1,2588977
JX279878.1,77133
KR324914.1,77133
MK069568.1,9606
MG569723.1,2055929
AB293364.1,120965
KR318966.1,77133
MG569710.1,2055914
AM709632.1,102126
MH449421.1,9606
JQ958737.1,120965
MF554690.1,8467
MK028725.1,9913
LK025387.2,77133
KM128077.1,77133
EU339336.1,515995
KX928006.1,39717
MH683768.1,2557843
KX771369.1,77133
LC455639.1,109265
KC507828.1,356254
HG802775.1,82168
DQ643701.1,164851
EU246802.1,120965
MG569724.1,2055924
JQ846021.1,30521
LC455637.1,109265
MH553819.1,9606
KM129363.1,77133
FJ763781.1,686847
JX647802.1,37751
LN880484.1,77133
MH147165.1,77133
KX269130.1,268291
MG596705.1,2057275
NR_148576.1,1210884
MH031299.1,100233
MH111953.1,198431
JN860637.1,33571
DQ181672.1,1211
MK967511.1,9606
JQ629511.1,77133
FJ649504.1,77133
AP011372.1,329116
HE576980.1,9606
AC237676.1,9606
JX047291.1,99847
HE964766.1,77133
JF830212.1,1070630
MF460363.1,27794
KY039408.1,9031
DQ501334.1,120965
KM318527.1,77133
KM345181.1,77133
NG_001337.2,9606
DQ675512.1,77133
MH553823.1,9606
JQ266016.1,378289
XM_008013326.1,60711
KY070171.1,1917142
FJ218477.1,170215
HQ176698.1,77133
MK028727.1,9913
KX898016.1,9902
KM317974.1,77133
AB240356.1,77133
KT901455.1,51298
KU154804.1,77133
KM131886.1,77133
JQ305078.1,77133
KT210199.1,109478
KR315924.1,77133
KU683333.1,9606
LC065697.1,77133
KY070161.1,123785
KF704741.1,120965
AF154053.1,297010
KC495063.1,1732522
JX456509.1,1211
MG596728.1,2057298
KM251563.1,77133
MK028733.1,9913
KY070197.1,123793
EU339338.1,515995
KT318760.1,1855837
KY070163.1,123797
HQ904578.1,77133
MK028735.1,9913
KC507834.1,356254
KC498005.1,77133
GU916979.1,77133
KC507836.1,356254
KM405199.1,357282
HQ176632.1,77133
JQ305066.1,77133
GQ348940.1,77133
KC507830.1,356254
JX257332.1,77133
KM334607.1,77133
FQ659741.1,164851
KX232527.1,30521
HQ529670.1,109478
MH091189.1,77133
MH553916.1,9606
KF704733.1,120965
HQ529672.1,155916
KY070156.1,45469
KY070167.1,45467
MK028731.1,9913
KY039400.1,9031
JN860625.1,74916
LN563873.1,77133
MG196305.1,1496684
JN860623.1,204968
HQ176639.1,77133
KM386850.1,1522813
KY039402.1,9031
MG234522.1,2047994
AY325983.1,30325
FJ612132.1,77133
KY348388.1,297010
HG802800.1,82168
KM386852.1,1522816
KY348386.1,156861
FJ800541.1,77133
KX232525.1,30521
EF444156.1,77133
MF629808.1,2025654
NG_016423.2,9606
KY039393.1,9031
KY039395.1,9031
KX758351.1,89462
MF143478.1,159333
KY039397.1,9031
KX758333.1,89462
GQ889480.1,886820
MK936801.1,9606
KP835528.1,1697042
LC322423.1,2039280
KY234694.1,77133
HQ176637.1,77133
KC507838.1,356254
NC_032370.1,45469
KY070185.1,45466
KX758341.1,89462
KY070183.1,45467
AF474239.1,122222
KX758327.1,89462
LC065718.1,77133
AY193185.1,221218
KX758321.1,89462
KY070181.1,45467
KP273591.1,59463
XM_012058929.1,9531
MH313271.1,77133
KX758323.1,89462
JQ793224.1,459262
HE648177.1,257465
AB780927.1,221218
HM332186.1,77133
AJ842847.1,9544
KU683588.1,9606
HQ602863.1,936505
KU280144.1,77133
HQ176810.1,77133
AB510985.1,77133
HQ602861.1,936513
MG844480.1,154535
KX758329.1,89462
KX381253.1,27622
JF912033.1,572540
NC_032374.1,123785
JN317837.1,547489
NC_032372.1,45466
KR314645.1,77133
KM386848.1,1522841
MH553653.1,9606
EU869709.1,77133
JX456499.1,1211
MK274081.1,77133
MF002495.1,9606
KY942278.1,77133
MN145867.1,2593293
KU283765.1,77133
Y08511.1,9649
JF429939.1,1002505
GU261683.1,9031
KP973554.1,64681
HQ905376.1,77133
JQ497032.1,77133
AY689805.1,156588
JX671826.1,77133
KX181460.1,61410
HQ622764.1,9580
MG844496.1,154535
JN505178.1,155900
KP973552.1,226678
MF680042.1,2027336
HQ622784.1,81572
AC239612.3,9606
HQ622768.1,9580
EF088646.1,74934
AP011326.1,210638
MH448977.1,9606
MG596730.1,2057309
JN869180.1,77133
JX671903.1,77133
AC206041.4,9601
EU443035.1,77133
KP973560.1,89095
JN514156.1,155900
HG802785.1,82168
HM307125.1,77133
MF571906.1,27787
KM222431.1,64681
KU284443.1,77133
HQ905378.1,77133
KC497116.1,77133
JN860626.1,74916
MG844498.1,154535
AP003550.2,9606
HM051016.1,77133
JX287443.1,280003
KU967635.1,77133
HQ622776.1,9580
MH553665.1,9606
MH075732.1,1211
MF509825.1,73815
JX133471.1,77133
FJ354171.1,77133
MH449424.1,9606
MH553667.1,9606
X85248.1,114
AY898730.1,305979
KM166927.1,77133
MN016957.1,9606
MK280771.1,2495767
KM585771.1,77133
KM334101.1,77133
MH449140.1,9606
KX269143.1,268291
FJ844239.1,77133
JX869237.1,167235
JN860608.1,74922
MH312500.1,77133
KM031055.1,77133
MF613109.1,77133
KX235296.1,210638
JX869239.1,167235
KM330073.1,77133
MH112203.1,198431
KR328893.1,77133
KF975556.1,77133
MH449084.1,9606
KC666276.1,77133
MH683761.1,2557839
KR319020.1,77133
JN500540.1,155900
MH934740.1,77133
MH683763.1,2557841
AC024248.7,9606
FJ763768.1,686856
JX564349.1,77133
AY928620.1,316516
KC496423.1,77133
KX032225.1,77133
JN032901.1,77133
KX758398.1,89462
JQ070064.1,1205932
DQ659152.1,260627
KX755302.1,2025911
DQ676450.1,221218
EU640365.1,100234
KR868705.1,464755
KX566965.1,155900
LT670885.1,317928
MG837551.1,30521
KF856482.1,1211
JN869081.1,77133
MN124446.1,9606
AC090204.11,9606
LT670887.1,1926482
MH683777.1,2557847
AY151250.1,210710
MH041030.1,77133
MK988512.1,9606
JN582334.1,74916
KU683575.1,9606
AY582719.1,122221
GQ464298.1,30521
KF944980.1,77133
JQ483722.1,77133
KP161502.1,120965
AY582715.1,122222
LT670893.1,1926488
KM127379.1,77133
JX869243.1,167235
LT670891.1,1926486
KR317356.1,77133
KX426418.1,77133
JF488110.1,1010154
KR322740.1,77133
KY039431.1,9031
LN716014.1,77133
HQ904698.1,77133
MH553726.1,9606
KX269109.1,268291
MH683753.1,2557833
HE650025.1,77133
MH683755.1,2557835
KM091464.1,1615740
KX928004.1,39717
LT840935.1,77133
MG844502.1,154535
KY379880.1,1930138
KY039427.1,9031
KC507867.1,356254
KR007669.1,167043
MH683759.1,2557837
MK874614.1,9606
KP326310.1,45480
MH683779.1,2557848
HQ828042.1,77133
KY039435.1,9031
HM051040.1,77133
MN207480.1,2598102
NC_040970.1,9031
EU930723.1,176197
KY039437.1,9031
JN508631.1,155900
GQ889469.1,886814
LN716010.1,77133
KU263151.1,77133
KU154829.1,77133
KX381313.1,124752
HQ860462.1,77133
KX580772.1,1960138
KY039390.1,9031
LC065668.1,77133
EU640276.1,100234
HQ622803.1,61853
GQ130153.1,686867
JX505216.1,100233
LT670889.1,1926484
EU708434.1,204965
HQ433561.1,77133
EU403771.1,165437
JX279902.1,77133
KY039392.1,9031
KC507865.1,356254
FR647979.1,1211
KR325252.1,77133
GQ889479.1,886819
KC507863.1,356254
FR647977.1,1211
KY039423.1,9031
GQ889461.1,886803
NG_047090.1,9606
HQ904509.1,77133
MG844500.1,154535
KP687139.1,77133
JX047290.1,99847
AL158819.14,9606
MK936802.1,9606
KY039421.1,9031
JN860628.1,378289
KM319791.1,77133
HQ904358.1,77133
AY680242.1,30325
KY070158.1,123785
JX257619.1,77133
KY070184.1,45467
KX758342.1,89462
GQ889471.1,886816
KF856390.1,1211
MG844506.1,154535
MG844508.1,154535
JN398194.1,1091512
HQ116760.1,77133
HM050857.1,77133
KM338005.1,77133
KX269132.1,268291
JX047283.1,45471
GU935357.1,756671
JQ487926.1,77133
JN632645.1,9894
MG844511.1,154535
MG272673.1,9606
JX047285.1,45471
KC747661.1,164660
AP019314.1,213615
KX758346.1,89462
MF613640.1,77133
JX258017.1,77133
GU183364.1,204942
JN656847.1,156588
MH208415.1,2169546
AM690824.1,120965
KR154304.1,1804637
KX758348.1,89462
MF043389.1,156860
KX269136.1,268291
GQ889481.1,886821
AL356032.4,9606
AY898727.1,305979
KU683408.1,9606
EU880332.1,305979
KX269134.1,268291
KM333410.1,77133
KM346507.1,77133
KY039429.1,9031
HG802814.1,82168
HM327368.1,77133
KX928010.1,39717
KX758344.1,89462
EU880320.1,213856
MH499876.1,9606
AY016691.1,58176
HQ622766.1,9580
KM340040.1,77133
DQ330702.1,221218
MK028749.1,9913
MF374239.1,77133
MG011096.1,77133
EF122793.1,8475
MK028745.1,9913
HG802828.1,82168
JN632673.1,9874
AY364542.1,47562
KU904488.1,307977
KY379872.1,1930149
MK028747.1,9913
KP698974.1,43179
AY227562.1,226811
MK890795.1,9606
HQ176661.1,77133
MK028741.1,9913
KM319820.1,77133
HQ119149.1,77133
HG802816.1,82168
DQ318535.1,222863
KM340879.1,77133
HG802818.1,82168
KY379865.1,1930123
U52703.1,30325
AB280309.1,77133
MG837548.1,9031
KU155719.1,77133
KM345522.1,77133
HG802798.1,82168
KR154314.1,1804640
JF488106.1,1010150
HQ905369.1,77133
CP034499.1,111789
HG802777.1,82168
DQ533485.1,27787
KX235297.1,210638
HQ622807.1,61852
XM_005569418.2,9541
HG802794.1,82168
KY379860.1,1930118
HQ904739.1,77133
EU078507.1,463278
MF621103.1,9606
HG802824.1,334583
MF169211.1,9909
KX269138.1,268291
HG802822.1,82168
GQ464306.1,30521
NG_011805.2,9606
HG802772.1,82168
KR922476.1,171953
FR871489.1,77133
JX454978.1,8469
MH107238.1,2134041
MK598764.1,2528655
HQ531608.1,114704
KY070155.1,45469
MH879470.1,9031
KM345313.1,77133
KC666263.1,77133
MN053904.1,9606
MF143497.1,159322
KF785645.1,77133
AY291111.1,47562
MH118734.1,2137227
KM127177.1,77133
KU891851.1,30521
KJ463418.1,30521
GQ464297.1,30521
KT749784.1,9606
KC496408.1,77133
KC934028.1,1211
JX013461.1,77133
MH423735.1,71117
MK876221.1,9606
GU305724.1,77133
AY667214.1,66440
LC085885.1,1112103
KX755301.1,2025911
AB012104.1,8469
AC217026.3,9598
KX269120.1,268291
JQ958778.1,120965
KX755303.1,2025911
FJ203947.1,77133
KC470097.1,1349692
KX634916.1,77133
MN197792.1,9913
KY242480.1,2027313
JN868930.1,77133
MH921427.1,30521
MN197790.1,9913
KY242482.1,2027315
KR316794.1,77133
AY227530.1,76772
MH482547.1,9606
JQ958786.1,120965
JQ495672.1,77133
AF345925.1,155039
HM298855.1,77133
KF305826.1,369631
MH683754.1,2557834
KM233417.1,72004
KC911370.1,9606
MH553857.1,9606
HM129883.1,77133
KY070175.1,123785
JX454976.1,8469
FJ350250.1,77133
KU380329.1,370357
JX454974.1,8469
JX869250.1,167235
KM341251.1,77133
MN197785.1,9913
MH076556.1,1211
KR324047.1,77133
KM342103.1,77133
JX869256.1,167235
KM585774.1,77133
KC507840.1,356254
AB935922.1,1211
KY070165.1,45467
MG569718.1,2055921
KM181792.1,77133
KC507842.1,356254
KP125951.1,302418
AP009309.1,58324
KJ000673.1,1470150
KC507860.1,356254
EU670808.1,341128
AF263236.1,124752
KM338128.1,77133
HE577738.1,77133
KC507844.1,356254
KY070179.1,123797
HM775970.1,9606
KY070177.1,1917141
HG802832.1,82168
MH041043.1,77133
MK275066.1,77133
KM334142.1,77133
GQ130156.1,686846
MG820631.1,9913
GQ889435.1,886809
MK069560.1,9606
KM343555.1,77133
KC507854.1,356254
GQ130154.1,686868
JF488125.1,1010169
MG844505.1,154535
MH076443.1,1211
AY027823.1,155916
KT284044.1,120965
MG844507.1,154535
MN163828.1,9606
NC_038064.1,69296
GU916389.1,77133
KM336995.1,77133
HQ529680.1,155916
KY039406.1,9031
MK972445.1,2528657
GQ348322.1,77133
MG569714.1,2055919
HQ385551.1,77133
MK972443.1,2528660
M86497.1,9962
HQ529678.1,155916
KT199099.1,526407
MG844494.1,154535
MG569728.1,2055931
HQ622798.1,9590
MG569712.1,2055913
MH315199.1,77133
GQ423855.1,77133
EF536352.1,97363
EU880331.1,57571
MH553718.1,9606
AB252962.1,77133
MH077389.1,1211
MG569722.1,2055928
MH112405.1,198431
HM563827.1,939159
MF089781.1,77133
HM050616.1,77133
MG569720.1,2055920
MH075913.1,1211
MG569726.1,2055922
KF417655.1,1519460
AB511287.1,310660
FN563264.1,77133
AY898728.1,305979
KC692465.1,202459
KR323755.1,77133
FJ911911.1,120965
FJ218475.1,270782
JN483970.1,155900
MG549307.1,2054882
GQ423852.1,77133
MN203704.1,9606
MF043390.1,156860
KR422335.1,1652489
MK028729.1,9913
AJ429208.1,185596
CP027082.1,72004
MF043392.1,57571
GU981037.1,150090
AF326097.1,153285
KY379885.1,1930141
MK028737.1,9913
JX672391.1,115547
JF775604.1,77133
AL355887.4,9606
DQ388692.1,318335
KY039428.1,9031
EF472005.1,47562
MH683774.1,2557845
MK028739.1,9913
KC507832.1,356254
KR317669.1,77133
EF516850.1,77133
JQ305062.1,77133
MK589721.1,2528654
AF091705.1,97363
GQ348950.1,77133
KM345980.1,77133
JX454991.1,27788
HM327366.1,77133
AY012146.1,86973
HQ529674.1,155916
FQ776930.1,32644
KY348390.1,156864
FR691938.1,1211
KY348392.1,156867
KF704739.1,120965
HQ622772.1,9580
JN869058.1,77133
LC153790.1,1851500
KY348394.1,297011
HM563819.1,939158
KT279522.1,1767167
CP039373.1,232348
KY039424.1,9031
KU633357.1,77133
FJ800525.1,77133
JX454987.1,27788
CP025958.1,114
KX771251.1,77133
AY121986.1,9894
KF704737.1,120965
HG802821.1,82168
KP708706.1,99837
HQ853013.1,77133
JX105553.1,77133
KR323866.1,77133
KP161586.1,120965
JN494138.1,155900
NR_114712.1,114
KY348382.1,156866
MG450794.1,2136035
LC455680.1,109265
KU683403.1,9606
AC062033.2,9606
HG802833.1,82168
MF169214.1,9913
KF785648.1,77133
U67290.1,43179
GQ464303.1,30521
HM050563.1,77133
MF089202.1,77133
JX454983.1,8467
MF629806.1,2025652
FJ719034.1,77133
MK972442.1,2528662
MK209093.1,2490569
KC992395.1,1347777
GQ464305.1,30521
KY039412.1,9031
AY016698.1,58176
JX413096.1,171953
KX758339.1,89462
KY039410.1,9031
HQ442364.1,204942
KX758337.1,89462
MF143492.1,153287
KC447304.1,226546
MH314298.1,77133
AY016719.1,58176
MH118737.1,2137229
KX758335.1,89462
JX287438.1,280003
KX504445.1,77133
MK930371.1,9606
MH683737.1,2557825
KY202833.1,1217921
KT951839.1,421224
GU911670.1,77133
KX269119.1,268291
KM171472.1,77133
KM316358.1,77133
KX269114.1,268291
AY227559.1,64683
MG844477.1,154535
KU683499.1,9606
KX758325.1,89462
KY829451.1,72004
MG844479.1,154535
MG816530.1,2292697
KY039420.1,9031
KY039414.1,9031
JN694559.1,77133
FN674005.1,9606
KR315649.1,77133
AY151241.1,210713
KM345080.1,77133
HM329672.1,77133
AY016707.1,58176
MH553659.1,9606
JF930716.1,77133
EF531995.1,439429
AY227529.1,9995
HE857479.1,77133
AM711897.1,9649
JQ958802.1,120965
KM319241.1,77133
MH683735.1,2557823
FJ844231.1,344338
KX758318.1,89462
KR314623.1,77133
KC747664.1,1442610
EF067858.1,260631
KX269117.1,268291
KX758400.1,89462
JX454989.1,27794
KX504634.1,77133
JX454973.1,27794
HQ622800.1,61853
MF959941.1,30520
MG844492.1,154535
KX758402.1,89462
KY456965.1,77133
KC496429.1,77133
JX454971.1,8469
KX758316.1,89462
MG844490.1,154535
KM318908.1,77133
MK280769.1,2495765
AJ429214.1,122221
KU150232.1,77133
AF263231.1,124756
AY016703.1,58176
KM131994.1,77133
KP100055.1,176197
MN062676.1,2588799
MN104685.1,2591615
MH107239.1,2134042
GQ368660.1,307979
MN062674.1,2588784
KJ161439.1,1472756
FJ660563.1,77133
AB671170.1,58324
AP011300.1,187331
AY227525.1,226680
